date,kospi_price,kospi_return,anomaly_flag,regime_hmm,regime_cusum,vix,usd_krw,us_10y,inflation_exp,bok_rate,anomaly_frequency_weekly
2022-09-28,2169.2900390625,-0.02453844474175948,0.0,1.0,0.0,30.18,1440.5,3.72,2.33,2.5,0.0
2022-09-29,2170.929931640625,0.0007559581930471904,0.0,1.0,0.0,31.84,1439.15,3.76,2.19,2.5,0.0
2022-09-30,2155.489990234375,-0.007112132538787952,0.0,1.0,0.0,31.62,1431.67,3.83,2.15,2.5,0.0
2022-10-04,2209.3798828125,0.02500122608886035,0.0,1.0,1.0,29.07,1425.75,3.62,2.24,3.0,0.0
2022-10-05,2215.219970703125,0.0026433154099287925,0.0,1.0,1.0,28.55,1410.74,3.76,2.22,3.0,0.0
2022-10-06,2237.860107421875,0.010220265715446653,0.0,1.0,1.0,30.52,1402.33,3.83,2.22,3.0,0.0
2022-10-07,2232.840087890625,-0.0022432231195332886,0.0,1.0,1.0,31.36,1412.54,3.89,2.27,3.0,0.0
2022-10-11,2192.070068359375,-0.018259265297303817,0.0,1.0,0.0,33.63,1435.36,3.93,2.31,3.0,0.0
2022-10-12,2202.469970703125,0.0047443293414126675,0.0,1.0,0.0,33.57,1423.81,3.91,2.29,3.0,0.0
2022-10-13,2162.8701171875,-0.01797974730297136,0.0,1.0,0.0,31.94,1430.4,3.97,2.34,3.0,0.0
2022-10-14,2212.550048828125,0.02296944751598251,0.0,1.0,1.0,32.02,1428.06,4.0,2.41,3.0,0.0
2022-10-17,2219.7099609375,0.0032360452651307714,0.0,1.0,1.0,31.37,1434.73,4.02,2.45,3.0,0.0
2022-10-18,2249.949951171875,0.013623397095358758,0.0,1.0,1.0,30.5,1422.19,4.01,2.41,3.0,0.0
2022-10-19,2237.43994140625,-0.005560128019340693,0.0,1.0,1.0,30.76,1426.07,4.14,2.42,3.0,0.0
2022-10-20,2218.090087890625,-0.008648211358675995,0.0,1.0,1.0,29.98,1431.63,4.24,2.51,3.0,0.0
2022-10-21,2213.1201171875,-0.0022406532224538145,0.0,1.0,1.0,29.69,1440.31,4.21,2.52,3.0,0.0
2022-10-24,2236.159912109375,0.010410548773626793,0.0,1.0,1.0,29.85,1439.14,4.25,2.59,3.0,0.0
2022-10-25,2235.070068359375,-0.00048737290392253385,0.0,1.0,1.0,28.46,1432.46,4.1,2.51,3.0,0.0
2022-10-26,2249.56005859375,0.006483013861400488,0.0,1.0,1.0,27.28,1425.68,4.04,2.44,3.0,0.0
2022-10-27,2288.780029296875,0.017434507050966275,1.0,1.0,1.0,27.39,1419.0,3.96,2.45,3.0,0.2
2022-10-28,2268.39990234375,-0.008904362451723213,0.0,1.0,1.0,25.75,1421.67,4.02,2.51,3.0,0.2
2022-10-31,2293.610107421875,0.011113651103616062,0.0,1.0,1.0,25.88,1424.6,4.1,2.52,3.0,0.2
2022-11-01,2335.219970703125,0.018141646283561963,0.0,1.0,1.0,25.81,1416.2,4.07,2.51,3.25,0.2
2022-11-02,2336.8701171875,0.0007066342807431347,0.0,1.0,1.0,25.86,1418.31,4.1,2.53,3.25,0.2
2022-11-03,2329.169921875,-0.003295089126205908,0.0,1.0,1.0,25.3,1423.99,4.14,2.4,3.25,0.0
2022-11-04,2348.429931640625,0.008269044514416679,0.0,1.0,1.0,24.55,1423.99,4.17,2.48,3.25,0.0
2022-11-07,2371.7900390625,0.009947117053458632,0.0,1.0,1.0,24.35,1402.05,4.22,2.53,3.25,0.0
2022-11-08,2399.0400390625,0.011489212599430143,0.0,1.0,1.0,25.54,1384.61,4.14,2.5,3.25,0.0
2022-11-09,2424.409912109375,0.010575010268185858,0.0,1.0,1.0,26.09,1364.85,4.12,2.42,3.25,0.0
2022-11-10,2402.22998046875,-0.009148589737173252,0.0,1.0,1.0,23.53,1377.52,3.82,2.39,3.25,0.0
2022-11-11,2483.159912109375,0.03368950196218634,0.0,1.0,1.0,22.52,1377.52,3.82,2.39,3.25,0.0
2022-11-14,2474.64990234375,-0.0034270888975475033,0.0,1.0,1.0,23.73,1327.38,3.88,2.37,3.25,0.0
2022-11-15,2480.330078125,0.0022953452025153975,0.0,1.0,1.0,24.54,1317.88,3.8,2.35,3.25,0.0
2022-11-16,2477.449951171875,-0.0011611869639955863,0.0,1.0,1.0,24.11,1326.46,3.67,2.29,3.25,0.0
2022-11-17,2442.89990234375,-0.013945811019020704,0.0,1.0,1.0,23.93,1338.97,3.77,2.28,3.25,0.0
2022-11-18,2444.47998046875,0.0006468042851384137,0.0,1.0,1.0,23.12,1339.61,3.82,2.25,3.25,0.0
2022-11-21,2419.5,-0.010218934361638676,0.0,1.0,0.0,22.36,1354.87,3.83,2.31,3.25,0.0
2022-11-22,2405.27001953125,-0.005881372378073957,0.0,1.0,0.0,21.29,1356.66,3.76,2.32,3.25,0.0
2022-11-23,2418.010009765625,0.005296698553976853,0.0,1.0,0.0,20.35,1352.49,3.71,2.32,3.25,0.0
2022-11-24,2441.330078125,0.009644322507017078,0.0,1.0,0.0,20.42,1352.49,3.71,2.32,3.25,0.0
2022-11-25,2437.860107421875,-0.0014213443459435426,0.0,1.0,0.0,20.5,1325.22,3.68,2.32,3.25,0.0
2022-11-28,2408.27001953125,-0.012137730052901863,0.0,1.0,0.0,22.21,1340.66,3.69,2.26,3.25,0.0
2022-11-29,2433.389892578125,0.010430671329689334,0.0,1.0,0.0,21.89,1327.24,3.75,2.25,3.25,0.0
2022-11-30,2472.530029296875,0.01608461382950921,0.0,1.0,1.0,20.58,1316.84,3.68,2.34,3.25,0.0
2022-12-01,2479.840087890625,0.0029565095295642774,0.0,1.0,1.0,19.84,1299.11,3.53,2.36,3.25,0.0
2022-12-02,2434.330078125,-0.01835199373857055,0.0,1.0,1.0,19.06,1300.5,3.51,2.43,3.25,0.0
2022-12-05,2419.320068359375,-0.006165971451655428,0.0,1.0,0.0,20.75,1292.58,3.6,2.39,3.25,0.0
2022-12-06,2393.159912109375,-0.010813019985296934,0.0,1.0,0.0,22.17,1319.31,3.51,2.31,3.25,0.0
2022-12-07,2382.81005859375,-0.0043247647026238845,0.0,1.0,0.0,22.68,1322.23,3.42,2.26,3.25,0.0
2022-12-08,2371.080078125,-0.00492275094544159,0.0,1.0,0.0,22.29,1317.56,3.48,2.28,3.25,0.0
2022-12-09,2389.0400390625,0.007574590627787758,0.0,1.0,0.0,22.83,1301.61,3.57,2.26,3.25,0.0
2022-12-12,2373.02001953125,-0.006705630407741747,0.0,1.0,0.0,25.0,1307.62,3.61,2.28,3.25,0.0
2022-12-13,2372.39990234375,-0.0002613198297511943,0.0,1.0,0.0,22.55,1301.47,3.51,2.24,3.25,0.0
2022-12-14,2399.25,0.011317694638970588,0.0,1.0,0.0,21.14,1294.79,3.49,2.19,3.25,0.0
2022-12-15,2360.969970703125,-0.015954998143951182,0.0,1.0,0.0,22.83,1302.91,3.44,2.16,3.25,0.0
2022-12-16,2360.02001953125,-0.0004023563127285579,0.0,1.0,0.0,22.62,1307.73,3.48,2.13,3.25,0.0
2022-12-19,2352.169921875,-0.0033262843498290673,0.0,1.0,0.0,22.42,1302.29,3.57,2.15,3.25,0.0
2022-12-20,2333.2900390625,-0.00802658117379984,0.0,1.0,0.0,21.48,1290.41,3.69,2.24,3.25,0.0
2022-12-21,2328.949951171875,-0.001860072180468797,0.0,1.0,0.0,20.07,1284.7,3.68,2.27,3.25,0.0
2022-12-22,2356.72998046875,0.011928134944633184,0.0,1.0,0.0,21.97,1275.68,3.67,2.19,3.25,0.0
2022-12-23,2313.68994140625,-0.018262609386392015,0.0,1.0,0.0,20.87,1280.02,3.75,2.2,3.25,0.0
2022-12-26,2317.139892578125,0.0014911035010067852,0.0,1.0,0.0,20.87,1280.02,3.75,2.2,3.25,0.0
2022-12-27,2332.7900390625,0.006754079257149215,0.0,1.0,0.0,21.65,1271.0,3.84,2.26,3.25,0.0
2022-12-28,2280.449951171875,-0.02243669040684837,0.0,1.0,0.0,22.14,1267.54,3.88,2.28,3.25,0.0
2022-12-29,2236.39990234375,-0.019316384823744426,0.0,1.0,0.0,21.44,1265.58,3.83,2.27,3.25,0.0
2023-01-02,2225.669921875,-0.004797880941375898,0.0,1.0,0.0,21.67,1260.18,3.88,2.3,3.5,0.0
2023-01-03,2218.679931640625,-0.0031406230392359014,0.0,1.0,0.0,22.9,1271.1,3.79,2.26,3.5,0.0
2023-01-04,2255.97998046875,0.016811820531744237,0.0,1.0,0.0,22.01,1272.15,3.69,2.22,3.5,0.0
2023-01-05,2264.64990234375,0.0038430845796773028,0.0,1.0,0.0,22.46,1268.91,3.71,2.22,3.5,0.0
2023-01-06,2289.969970703125,0.011180566291138616,0.0,1.0,1.0,21.13,1268.13,3.55,2.21,3.5,0.0
2023-01-09,2350.18994140625,0.02629727528026704,0.0,1.0,1.0,21.97,1243.62,3.53,2.22,3.5,0.0
2023-01-10,2351.31005859375,0.00047660708939534224,0.0,1.0,1.0,20.58,1243.83,3.61,2.24,3.5,0.0
2023-01-11,2359.530029296875,0.003495911002074026,0.0,1.0,1.0,21.09,1245.39,3.54,2.23,3.5,0.0
2023-01-12,2365.10009765625,0.002360668561202761,0.0,1.0,1.0,18.83,1246.26,3.43,2.21,3.5,0.0
2023-01-13,2386.090087890625,0.008874884515533088,0.0,1.0,1.0,18.35,1241.59,3.49,2.18,3.5,0.0
2023-01-16,2399.860107421875,0.005770955422484958,0.0,1.0,1.0,19.49,1241.59,3.49,2.18,3.5,0.0
2023-01-17,2379.389892578125,-0.008529753372058302,0.0,1.0,1.0,19.36,1238.7,3.53,2.17,3.5,0.0
2023-01-18,2368.320068359375,-0.004652379273056284,0.0,1.0,1.0,20.34,1237.32,3.37,2.12,3.5,0.0
2023-01-19,2380.340087890625,0.005075335758809363,0.0,1.0,1.0,20.52,1232.05,3.39,2.2,3.5,0.0
2023-01-20,2395.260009765625,0.006267979080342823,0.0,1.0,1.0,19.85,1235.57,3.48,2.23,3.5,0.0
2023-01-25,2428.570068359375,0.013906656671068163,0.0,1.0,1.0,19.08,1231.67,3.46,2.29,3.5,0.0
2023-01-26,2468.64990234375,0.016503470295774036,1.0,1.0,1.0,18.73,1230.95,3.49,2.33,3.5,0.2
2023-01-27,2484.02001953125,0.006226122696826097,0.0,1.0,1.0,18.51,1231.53,3.52,2.33,3.5,0.2
2023-01-30,2450.469970703125,-0.013506352027893964,0.0,1.0,1.0,19.94,1227.31,3.55,2.29,3.5,0.2
2023-01-31,2425.080078125,-0.010361233919075397,0.0,1.0,0.0,19.4,1231.95,3.52,2.24,3.5,0.2
2023-02-01,2449.800048828125,0.010193465744124053,0.0,1.0,0.0,17.87,1231.77,3.39,2.25,3.5,0.2
2023-02-02,2468.8798828125,0.00778832296680787,0.0,1.0,0.0,18.73,1220.34,3.4,2.22,3.5,0.0
2023-02-03,2480.39990234375,0.004666091538696682,0.0,1.0,1.0,18.33,1229.22,3.53,2.22,3.5,0.0
2023-02-06,2438.18994140625,-0.017017401467245397,0.0,1.0,1.0,19.43,1252.61,3.63,2.25,3.5,0.0
2023-02-07,2451.7099609375,0.005545105121486982,0.0,1.0,1.0,18.66,1255.53,3.67,2.31,3.5,0.0
2023-02-08,2483.639892578125,0.013023535470898517,0.0,1.0,1.0,19.63,1260.03,3.63,2.34,3.5,0.0
2023-02-09,2481.52001953125,-0.0008535347870719523,0.0,1.0,1.0,20.71,1259.67,3.67,2.33,3.5,0.0
2023-02-10,2469.72998046875,-0.004751135985083477,0.0,1.0,1.0,20.53,1264.15,3.74,2.33,3.5,0.0
2023-02-13,2452.699951171875,-0.00689550251709814,0.0,1.0,1.0,20.34,1277.05,3.72,2.31,3.5,0.0
2023-02-14,2465.639892578125,0.005275794701291359,0.0,1.0,1.0,18.91,1268.93,3.77,2.31,3.5,0.0
2023-02-15,2427.89990234375,-0.015306367465896753,0.0,1.0,0.0,18.23,1282.16,3.81,2.35,3.5,0.0
2023-02-16,2475.47998046875,0.01959721571678852,0.0,1.0,0.0,20.17,1284.33,3.86,2.37,3.5,0.0
2023-02-17,2451.2099609375,-0.00980416716060628,0.0,1.0,0.0,20.02,1299.62,3.82,2.36,3.5,0.0
2023-02-20,2455.1201171875,0.001595194337617789,0.0,1.0,0.0,21.23,1299.62,3.82,2.36,3.5,0.0
2023-02-21,2458.9599609375,0.0015640146170927682,0.0,1.0,0.0,22.87,1295.99,3.95,2.42,3.5,0.0
2023-02-22,2417.679931640625,-0.016787597176302405,0.0,1.0,0.0,22.29,1304.31,3.93,2.41,3.5,0.0
2023-02-23,2439.090087890625,0.008855661979818574,0.0,1.0,0.0,21.14,1296.79,3.88,2.39,3.5,0.0
2023-02-24,2423.610107421875,-0.006346621039380107,0.0,1.0,0.0,21.67,1304.59,3.95,2.38,3.5,0.0
2023-02-27,2402.639892578125,-0.008652470452872096,1.0,1.0,0.0,20.95,1322.45,3.92,2.36,3.5,0.2
2023-02-28,2412.85009765625,0.004249577770545132,0.0,1.0,0.0,20.7,1323.45,3.92,2.43,3.5,0.2
2023-03-02,2427.85009765625,0.006216714421907188,0.0,1.0,0.0,19.59,1313.96,4.08,2.48,3.5,0.2
2023-03-03,2432.070068359375,0.0017381512586789327,0.0,1.0,0.0,18.49,1300.59,3.97,2.52,3.5,0.2
2023-03-06,2462.6201171875,0.012561335804249119,0.0,1.0,1.0,18.61,1296.14,3.98,2.49,3.5,0.2
2023-03-07,2463.35009765625,0.0002964243098866337,0.0,1.0,1.0,19.59,1299.7,3.97,2.38,3.5,0.0
2023-03-08,2431.909912109375,-0.012763181967836656,0.0,1.0,1.0,19.11,1320.81,3.98,2.32,3.5,0.0
2023-03-09,2419.090087890625,-0.005271504571331076,0.0,1.0,1.0,22.61,1321.58,3.93,2.3,3.5,0.0
2023-03-10,2394.590087890625,-0.010127774952508384,0.0,1.0,0.0,24.8,1324.51,3.7,2.26,3.5,0.0
2023-03-13,2410.60009765625,0.006685908309145283,0.0,1.0,0.0,26.52,1300.46,3.55,2.24,3.5,0.0
2023-03-14,2348.969970703125,-0.025566300695435085,0.0,1.0,0.0,23.73,1306.13,3.64,2.31,3.5,0.0
2023-03-15,2379.719970703125,0.01309084423535456,0.0,1.0,0.0,26.14,1317.78,3.51,2.29,3.5,0.0
2023-03-16,2377.909912109375,-0.0007606183147739198,0.0,1.0,0.0,22.99,1312.13,3.56,2.22,3.5,0.0
2023-03-17,2395.68994140625,0.007477166904570787,0.0,1.0,0.0,25.51,1303.75,3.39,2.1,3.5,0.0
2023-03-20,2379.199951171875,-0.006883190495300728,0.0,1.0,0.0,24.15,1310.69,3.47,2.14,3.5,0.0
2023-03-21,2388.35009765625,0.0038458921789521483,0.0,1.0,0.0,21.38,1310.65,3.59,2.23,3.5,0.0
2023-03-22,2416.9599609375,0.011978923571265954,0.0,1.0,1.0,22.26,1307.5,3.48,2.28,3.5,0.0
2023-03-23,2424.47998046875,0.003111354616041284,0.0,1.0,1.0,22.61,1278.93,3.38,2.19,3.5,0.0
2023-03-24,2414.9599609375,-0.003926623279194685,0.0,1.0,1.0,21.74,1292.57,3.38,2.22,3.5,0.0
2023-03-27,2409.219970703125,-0.002376846956976708,0.0,1.0,1.0,20.6,1301.01,3.53,2.24,3.5,0.0
2023-03-28,2434.93994140625,0.010675642330666424,0.0,1.0,1.0,19.97,1298.26,3.55,2.31,3.5,0.0
2023-03-29,2443.919921875,0.0036879679519175035,0.0,1.0,1.0,19.12,1303.38,3.57,2.33,3.5,0.0
2023-03-30,2453.159912109375,0.0037808072808236393,0.0,1.0,1.0,19.02,1298.89,3.55,2.34,3.5,0.0
2023-03-31,2476.860107421875,0.00966108862105175,0.0,1.0,1.0,18.7,1303.8,3.48,2.32,3.5,0.0
2023-04-03,2472.340087890625,-0.0018248989992232234,0.0,1.0,1.0,18.55,1316.38,3.43,2.29,3.5,0.0
2023-04-04,2480.510009765625,0.0033045299532277195,0.0,1.0,1.0,19.0,1315.1,3.35,2.25,3.5,0.0
2023-04-05,2495.2099609375,0.005926180952305016,0.0,1.0,1.0,19.08,1310.05,3.3,2.23,3.5,0.0
2023-04-06,2459.22998046875,-0.014419620405503486,0.0,1.0,1.0,18.4,1319.1,3.3,2.24,3.5,0.0
2023-04-07,2490.409912109375,0.01267873760821736,0.0,1.0,1.0,18.4,1319.1,3.39,2.25,3.5,0.0
2023-04-10,2512.080078125,0.008701445456932966,0.0,1.0,1.0,18.97,1319.09,3.41,2.27,3.5,0.0
2023-04-11,2547.860107421875,0.014243188188324485,0.0,1.0,1.0,19.1,1322.04,3.43,2.29,3.5,0.0
2023-04-12,2550.639892578125,0.001091027387317034,1.0,1.0,1.0,19.09,1325.34,3.41,2.27,3.5,0.2
2023-04-13,2561.659912109375,0.004320492109966656,0.0,1.0,1.0,17.8,1310.68,3.45,2.29,3.5,0.2
2023-04-14,2571.489990234375,0.0038373860942788607,0.0,1.0,1.0,17.07,1299.12,3.52,2.3,3.5,0.2
2023-04-17,2575.909912109375,0.001718817452832866,0.0,1.0,1.0,16.95,1311.36,3.6,2.32,3.5,0.2
2023-04-18,2571.090087890625,-0.0018711152110141294,0.0,1.0,1.0,16.83,1318.43,3.58,2.28,3.5,0.2
2023-04-19,2575.080078125,0.0015518671450553967,0.0,1.0,1.0,16.46,1325.28,3.6,2.28,3.5,0.0
2023-04-20,2563.110107421875,-0.004648387754931815,0.0,1.0,1.0,17.17,1323.28,3.54,2.26,3.5,0.0
2023-04-21,2544.39990234375,-0.00729980542932851,0.0,1.0,1.0,16.77,1327.53,3.57,2.28,3.5,0.0
2023-04-24,2523.5,-0.008214079211565029,0.0,1.0,0.0,16.89,1334.94,3.52,2.28,3.5,0.0
2023-04-25,2489.02001953125,-0.013663554772637254,0.0,1.0,0.0,18.76,1331.93,3.4,2.25,3.5,0.0
2023-04-26,2484.830078125,-0.001683369909993404,0.0,1.0,0.0,18.84,1336.23,3.43,2.25,3.5,0.0
2023-04-27,2495.81005859375,0.0044188053603388955,0.0,1.0,0.0,17.03,1337.75,3.53,2.27,3.5,0.0
2023-04-28,2501.530029296875,0.002291829333498141,0.0,1.0,0.0,15.78,1338.41,3.44,2.18,3.5,0.0
2023-05-02,2524.389892578125,0.009138352533659244,0.0,1.0,0.0,17.78,1341.0,3.44,2.2,3.5,0.0
2023-05-03,2501.39990234375,-0.009107147157405127,0.0,1.0,0.0,18.34,1337.94,3.38,2.2,3.5,0.0
2023-05-04,2500.93994140625,-0.00018388140859404434,0.0,1.0,0.0,20.09,1322.21,3.37,2.19,3.5,0.0
2023-05-08,2513.2099609375,0.004906163210121273,0.0,1.0,0.0,16.98,1320.49,3.52,2.23,3.5,0.0
2023-05-09,2510.06005859375,-0.0012533383174141433,0.0,1.0,0.0,17.71,1323.59,3.53,2.23,3.5,0.0
2023-05-10,2496.510009765625,-0.005398296658971735,0.0,1.0,0.0,16.94,1324.48,3.43,2.17,3.5,0.0
2023-05-11,2491.0,-0.0022070849882721566,0.0,1.0,0.0,16.93,1325.09,3.39,2.16,3.5,0.0
2023-05-12,2475.419921875,-0.006254547621437179,0.0,1.0,0.0,17.03,1333.74,3.46,2.18,3.5,0.0
2023-05-15,2479.35009765625,0.001587680436163419,0.0,1.0,0.0,17.12,1336.13,3.5,2.19,3.5,0.0
2023-05-16,2480.239990234375,0.00035892171055884603,0.0,1.0,0.0,17.99,1338.64,3.54,2.19,3.5,0.0
2023-05-17,2494.659912109375,0.005813922012295913,0.0,1.0,0.0,16.87,1337.29,3.57,2.22,3.5,0.0
2023-05-18,2515.39990234375,0.008313754565782983,0.0,1.0,0.0,16.05,1333.88,3.65,2.23,3.5,0.0
2023-05-19,2537.7900390625,0.00890122349845357,0.0,1.0,1.0,16.81,1326.12,3.7,2.24,3.5,0.0
2023-05-22,2557.080078125,0.007601117021337922,0.0,1.0,1.0,17.21,1317.77,3.72,2.24,3.5,0.0
2023-05-23,2567.550048828125,0.004094502472836936,0.0,1.0,1.0,18.53,1312.01,3.7,2.26,3.5,0.0
2023-05-24,2567.449951171875,-3.898566896320954e-05,0.0,1.0,1.0,20.03,1316.71,3.73,2.25,3.5,0.0
2023-05-25,2554.68994140625,-0.004969915678317616,0.0,1.0,1.0,19.14,1325.9,3.83,2.25,3.5,0.0
2023-05-26,2558.81005859375,0.0016127660428459922,0.0,1.0,1.0,17.95,1324.4,3.8,2.23,3.5,0.0
2023-05-30,2585.52001953125,0.010438430491467976,0.0,1.0,1.0,17.46,1324.59,3.69,2.22,3.5,0.0
2023-05-31,2577.1201171875,-0.0032488251029952897,0.0,1.0,1.0,17.94,1324.55,3.64,2.18,3.5,0.0
2023-06-01,2569.169921875,-0.003084914536764516,0.0,1.0,1.0,15.65,1321.35,3.61,2.16,3.5,0.0
2023-06-02,2601.360107421875,0.012529410870333768,0.0,1.0,1.0,14.6,1305.21,3.69,2.18,3.5,0.0
2023-06-05,2615.409912109375,0.0054009457004491335,0.0,1.0,1.0,14.73,1308.16,3.69,2.19,3.5,0.0
2023-06-07,2615.60009765625,7.271729987512465e-05,0.0,1.0,1.0,13.94,1303.62,3.79,2.21,3.5,0.0
2023-06-08,2610.85009765625,-0.0018160268476271613,0.0,1.0,1.0,13.65,1304.26,3.73,2.2,3.5,0.0
2023-06-09,2641.159912109375,0.01160917452914445,0.0,1.0,1.0,13.83,1291.46,3.75,2.2,3.5,0.0
2023-06-12,2629.35009765625,-0.004471449986416354,0.0,1.0,1.0,15.01,1288.61,3.73,2.17,3.5,0.0
2023-06-13,2637.949951171875,0.0032707145097530255,0.0,1.0,1.0,14.61,1271.48,3.84,2.2,3.5,0.0
2023-06-14,2619.080078125,-0.007153233911239454,0.0,1.0,1.0,13.88,1278.44,3.83,2.21,3.5,0.0
2023-06-15,2608.5400390625,-0.004024328675756084,0.0,1.0,1.0,14.5,1279.99,3.72,2.21,3.5,0.0
2023-06-16,2625.7900390625,0.006612894470348962,0.0,1.0,1.0,13.54,1272.68,3.77,2.22,3.5,0.0
2023-06-19,2609.5,-0.00620386200730505,0.0,1.0,1.0,14.19,1272.68,3.77,2.22,3.5,0.0
2023-06-20,2604.909912109375,-0.0017589913357444198,0.0,1.0,1.0,13.88,1280.21,3.74,2.22,3.5,0.0
2023-06-21,2582.6298828125,-0.008553090144615916,0.0,1.0,0.0,13.2,1291.78,3.72,2.21,3.5,0.0
2023-06-22,2593.699951171875,0.004286354941157811,0.0,1.0,0.0,12.91,1294.75,3.8,2.24,3.5,0.0
2023-06-23,2570.10009765625,-0.009098914276866266,0.0,1.0,0.0,13.44,1304.19,3.74,2.21,3.5,0.0
2023-06-26,2582.199951171875,0.0047079308415494125,0.0,1.0,0.0,14.25,1304.88,3.72,2.18,3.5,0.0
2023-06-27,2581.389892578125,-0.0003137087015211426,0.0,1.0,0.0,13.74,1299.99,3.77,2.2,3.5,0.0
2023-06-28,2564.18994140625,-0.006663058231275887,0.0,1.0,0.0,13.43,1307.76,3.71,2.18,3.5,0.0
2023-06-29,2550.02001953125,-0.005526081218160006,0.0,1.0,0.0,13.54,1317.73,3.85,2.2,3.5,0.0
2023-06-30,2564.280029296875,0.005592116789830737,0.0,1.0,0.0,13.59,1317.8,3.81,2.22,3.5,0.0
2023-07-03,2602.469970703125,0.014893046379463426,0.0,1.0,0.0,13.57,1308.37,3.86,2.25,3.5,0.0
2023-07-04,2593.31005859375,-0.0035196994441785145,0.0,1.0,0.0,13.7,1308.37,3.86,2.25,3.5,0.0
2023-07-05,2579.0,-0.0055180669763451595,0.0,1.0,0.0,14.18,1298.74,3.95,2.26,3.5,0.0
2023-07-06,2556.2900390625,-0.008805723512020136,0.0,1.0,0.0,15.44,1300.85,4.05,2.27,3.5,0.0
2023-07-07,2526.7099609375,-0.011571487457600171,0.0,1.0,0.0,14.83,1304.89,4.06,2.27,3.5,0.0
2023-07-10,2520.699951171875,-0.0023785910763557405,0.0,1.0,0.0,15.07,1306.45,4.01,2.25,3.5,0.0
2023-07-11,2562.489990234375,0.016578743948906682,0.0,1.0,0.0,14.84,1293.64,3.99,2.24,3.5,0.0
2023-07-12,2574.719970703125,0.00477269394821378,0.0,1.0,0.0,13.54,1288.17,3.86,2.26,3.5,0.0
2023-07-13,2591.22998046875,0.00641235161628706,0.0,1.0,1.0,13.61,1273.99,3.76,2.24,3.5,0.0
2023-07-14,2628.300048828125,0.014305973857507315,0.0,1.0,1.0,13.34,1266.28,3.83,2.24,3.5,0.0
2023-07-17,2619.0,-0.0035384273695355795,0.0,1.0,1.0,13.48,1267.02,3.81,2.25,3.5,0.0
2023-07-18,2607.6201171875,-0.004345125167048547,0.0,1.0,1.0,13.3,1260.87,3.8,2.23,3.5,0.0
2023-07-19,2608.239990234375,0.0002377160088578023,0.0,1.0,1.0,13.76,1265.76,3.75,2.22,3.5,0.0
2023-07-20,2600.22998046875,-0.003071040163334482,0.0,1.0,1.0,13.99,1269.26,3.85,2.35,3.5,0.0
2023-07-21,2609.760009765625,0.0036650716930650695,0.0,1.0,1.0,13.6,1283.71,3.84,2.35,3.5,0.0
2023-07-24,2628.530029296875,0.007192239692927149,0.0,1.0,1.0,13.91,1280.54,3.86,2.38,3.5,0.0
2023-07-25,2636.4599609375,0.0030168693346623865,0.0,1.0,1.0,13.86,1275.32,3.91,2.39,3.5,0.0
2023-07-26,2592.360107421875,-0.016726919493950332,0.0,1.0,1.0,13.19,1274.04,3.86,2.36,3.5,0.0
2023-07-27,2603.81005859375,0.004416805805294466,1.0,1.0,1.0,14.41,1277.23,4.01,2.37,3.5,0.2
2023-07-28,2608.320068359375,0.0017320809368333023,0.0,1.0,1.0,13.33,1276.69,3.96,2.38,3.5,0.2
2023-07-31,2632.580078125,0.009301009511798242,0.0,1.0,1.0,13.63,1273.85,3.97,2.37,3.5,0.2
2023-08-01,2667.070068359375,0.013101212198999734,0.0,1.0,1.0,13.93,1283.84,4.05,2.37,3.5,0.2
2023-08-02,2616.469970703125,-0.018972166594549256,0.0,1.0,1.0,16.09,1297.66,4.08,2.36,3.5,0.2
2023-08-03,2605.389892578125,-0.004234743088613602,0.0,1.0,0.0,15.92,1298.54,4.2,2.37,3.5,0.0
2023-08-04,2602.800048828125,-0.00099403308402235,0.0,1.0,0.0,17.1,1309.49,4.05,2.38,3.5,0.0
2023-08-07,2580.7099609375,-0.008487047593444874,0.0,1.0,0.0,15.77,1305.94,4.09,2.41,3.5,0.0
2023-08-08,2573.97998046875,-0.0026078019500901384,0.0,1.0,0.0,15.99,1316.02,4.02,2.36,3.5,0.0
2023-08-09,2605.1201171875,0.012098049306925374,0.0,1.0,0.0,15.96,1315.45,4.0,2.34,3.5,0.0
2023-08-10,2601.56005859375,-0.0013665621674264772,0.0,1.0,0.0,15.85,1315.54,4.09,2.33,3.5,0.0
2023-08-11,2591.260009765625,-0.003959181643376164,0.0,1.0,0.0,14.84,1324.17,4.16,2.36,3.5,0.0
2023-08-14,2570.8701171875,-0.007868717342637166,0.0,1.0,0.0,14.82,1330.05,4.19,2.36,3.5,0.0
2023-08-16,2525.639892578125,-0.017593352657915062,0.0,1.0,0.0,16.78,1336.84,4.28,2.32,3.5,0.0
2023-08-17,2519.85009765625,-0.002292407139627861,0.0,1.0,0.0,17.89,1341.13,4.3,2.33,3.5,0.0
2023-08-18,2504.5,-0.006091670957144357,0.0,1.0,0.0,17.3,1337.99,4.26,2.32,3.5,0.0
2023-08-21,2508.800048828125,0.001716929058943828,0.0,1.0,0.0,17.13,1342.45,4.34,2.34,3.5,0.0
2023-08-22,2515.739990234375,0.0027662393459739754,0.0,1.0,0.0,16.97,1335.06,4.34,2.35,3.5,0.0
2023-08-23,2505.5,-0.0040703690660103264,0.0,1.0,0.0,15.98,1339.12,4.19,2.35,3.5,0.0
2023-08-24,2537.679931640625,0.012843716479993939,0.0,1.0,0.0,17.2,1321.07,4.23,2.32,3.5,0.0
