date,us_10y,usd_krw,vix,inflation_exp,bok_rate
2020-01-01,,,,,1.25
2020-01-02,1.88,1157.95,12.47,1.8,1.25
2020-01-03,1.8,1165.15,14.02,1.77,1.25
2020-01-04,1.8,1165.15,14.02,1.77,1.25
2020-01-05,1.8,1165.15,14.02,1.77,1.25
2020-01-06,1.81,1167.49,13.85,1.75,1.25
2020-01-07,1.83,1166.21,13.79,1.74,1.25
2020-01-08,1.87,1170.61,13.45,1.75,1.25
2020-01-09,1.85,1158.63,12.54,1.74,1.25
2020-01-10,1.83,1161.18,12.56,1.76,1.25
2020-01-11,1.83,1161.18,12.56,1.76,1.25
2020-01-12,1.83,1161.18,12.56,1.76,1.25
2020-01-13,1.85,1156.25,12.32,1.77,1.25
2020-01-14,1.82,1156.28,12.39,1.77,1.25
2020-01-15,1.79,1156.84,12.42,1.75,1.25
2020-01-16,1.81,1160.86,12.32,1.74,1.25
2020-01-17,1.84,1159.08,12.1,1.75,1.25
2020-01-18,1.84,1159.08,12.1,1.75,1.25
2020-01-19,1.84,1159.08,12.1,1.75,1.25
2020-01-20,1.84,1159.08,12.1,1.75,1.25
2020-01-21,1.78,1166.56,12.85,1.74,1.25
2020-01-22,1.77,1165.68,12.91,1.72,1.25
2020-01-23,1.74,1168.38,12.98,1.7,1.25
2020-01-24,1.7,1166.91,14.56,1.68,1.25
2020-01-25,1.7,1166.91,14.56,1.68,1.25
2020-01-26,1.7,1166.91,14.56,1.68,1.25
2020-01-27,1.61,1176.2,18.23,1.63,1.25
2020-01-28,1.65,1176.23,16.28,1.65,1.25
2020-01-29,1.6,1176.98,16.39,1.64,1.25
2020-01-30,1.57,1191.94,15.49,1.64,1.25
2020-01-31,1.51,1191.3,18.84,1.65,1.25
2020-02-01,1.51,1191.3,18.84,1.65,1.25
2020-02-02,1.51,1191.3,18.84,1.65,1.25
2020-02-03,1.54,1194.8,17.97,1.63,1.25
2020-02-04,1.61,1184.51,16.05,1.64,1.25
2020-02-05,1.66,1187.25,15.15,1.66,1.25
2020-02-06,1.65,1179.64,14.96,1.67,1.25
2020-02-07,1.59,1186.24,15.47,1.66,1.25
2020-02-08,1.59,1186.24,15.47,1.66,1.25
2020-02-09,1.59,1186.24,15.47,1.66,1.25
2020-02-10,1.56,1186.96,15.04,1.66,1.25
2020-02-11,1.59,1181.32,15.18,1.65,1.25
2020-02-12,1.62,1178.98,13.74,1.66,1.25
2020-02-13,1.61,1182.02,14.15,1.67,1.25
2020-02-14,1.59,1183.2,13.68,1.66,1.25
2020-02-15,1.59,1183.2,13.68,1.66,1.25
2020-02-16,1.59,1183.2,13.68,1.66,1.25
2020-02-17,1.59,1183.2,13.68,1.66,1.25
2020-02-18,1.55,1190.6,14.83,1.65,1.25
2020-02-19,1.56,1191.1,14.38,1.65,1.25
2020-02-20,1.52,1198.34,15.56,1.63,1.25
2020-02-21,1.46,1207.91,17.08,1.61,1.25
2020-02-22,1.46,1207.91,17.08,1.61,1.25
2020-02-23,1.46,1207.91,17.08,1.61,1.25
2020-02-24,1.38,1218.5,25.03,1.59,1.25
2020-02-25,1.33,1214.45,27.85,1.53,1.25
2020-02-26,1.33,1213.61,27.56,1.54,1.25
2020-02-27,1.3,1217.03,39.16,1.53,1.25
2020-02-28,1.13,1214.92,40.11,1.41,1.25
2020-02-29,1.13,1214.92,40.11,1.41,1.25
2020-03-01,1.13,1214.92,40.11,1.41,0.75
2020-03-02,1.1,1190.89,33.42,1.41,0.75
2020-03-03,1.02,1194.66,36.82,1.45,0.75
2020-03-04,1.02,1187.54,31.99,1.46,0.75
2020-03-05,0.92,1181.11,39.62,1.4,0.75
2020-03-06,0.74,1192.0,41.94,1.31,0.75
2020-03-07,0.74,1192.0,41.94,1.31,0.75
2020-03-08,0.74,1192.0,41.94,1.31,0.75
2020-03-09,0.54,1203.75,54.46,0.99,0.75
2020-03-10,0.76,1193.1,47.3,1.0,0.75
2020-03-11,0.82,1194.16,53.9,0.96,0.75
2020-03-12,0.88,1206.19,75.47,0.92,0.75
2020-03-13,0.94,1211.7,57.83,0.9,0.75
2020-03-14,0.94,1211.7,57.83,0.9,0.75
2020-03-15,0.94,1211.7,57.83,0.9,0.75
2020-03-16,0.73,1225.33,82.69,0.73,0.75
2020-03-17,1.02,1240.98,75.91,0.63,0.75
2020-03-18,1.18,1245.19,76.45,0.63,0.75
2020-03-19,1.12,1250.86,72.0,0.5,0.75
2020-03-20,0.92,1250.55,66.04,0.75,0.75
2020-03-21,0.92,1250.55,66.04,0.75,0.75
2020-03-22,0.92,1250.55,66.04,0.75,0.75
2020-03-23,0.76,1267.25,61.59,0.8,0.75
2020-03-24,0.84,1249.88,61.67,0.97,0.75
2020-03-25,0.88,1228.15,63.95,1.07,0.75
2020-03-26,0.83,1233.47,61.0,1.07,0.75
2020-03-27,0.72,1210.49,65.54,0.94,0.75
2020-03-28,0.72,1210.49,65.54,0.94,0.75
2020-03-29,0.72,1210.49,65.54,0.94,0.75
2020-03-30,0.7,1224.11,57.08,0.95,0.75
2020-03-31,0.7,1218.92,53.54,0.87,0.75
2020-04-01,0.62,1229.65,57.06,0.91,0.75
2020-04-02,0.63,1229.89,50.91,1.03,0.75
2020-04-03,0.62,1230.56,46.8,1.08,0.75
2020-04-04,0.62,1230.56,46.8,1.08,0.75
2020-04-05,0.62,1230.56,46.8,1.08,0.75
2020-04-06,0.67,1224.6,45.24,1.14,0.75
2020-04-07,0.75,1220.43,46.7,1.17,0.75
2020-04-08,0.77,1220.77,43.35,1.19,0.75
2020-04-09,0.73,1219.71,41.67,1.23,0.75
2020-04-10,0.73,1211.71,41.67,1.23,0.75
2020-04-11,0.73,1211.71,41.67,1.23,0.75
2020-04-12,0.73,1211.71,41.67,1.23,0.75
2020-04-13,0.76,1217.72,41.17,1.26,0.75
2020-04-14,0.76,1216.85,37.76,1.29,0.75
2020-04-15,0.63,1224.55,40.84,1.19,0.75
2020-04-16,0.61,1228.21,40.11,1.03,0.75
2020-04-17,0.65,1217.81,38.15,1.01,0.75
2020-04-18,0.65,1217.81,38.15,1.01,0.75
2020-04-19,0.65,1217.81,38.15,1.01,0.75
2020-04-20,0.63,1217.29,43.83,0.94,0.75
2020-04-21,0.58,1229.28,45.41,0.96,0.75
2020-04-22,0.63,1234.79,41.98,1.06,0.75
2020-04-23,0.61,1229.04,41.38,1.05,0.75
2020-04-24,0.6,1233.88,35.93,1.11,0.75
2020-04-25,0.6,1233.88,35.93,1.11,0.75
2020-04-26,0.6,1233.88,35.93,1.11,0.75
2020-04-27,0.67,1224.16,33.29,1.17,0.75
2020-04-28,0.62,1224.83,33.57,1.14,0.75
2020-04-29,0.63,1219.2,31.23,1.14,0.75
2020-04-30,0.64,1203.95,34.15,1.07,0.75
2020-05-01,0.64,1223.2,37.19,1.06,0.5
2020-05-02,0.64,1223.2,37.19,1.06,0.5
2020-05-03,0.64,1223.2,37.19,1.06,0.5
2020-05-04,0.64,1228.81,35.97,1.07,0.5
2020-05-05,0.66,1220.13,33.61,1.1,0.5
2020-05-06,0.72,1222.03,34.12,1.1,0.5
2020-05-07,0.63,1224.76,31.44,1.08,0.5
2020-05-08,0.69,1216.47,27.98,1.12,0.5
2020-05-09,0.69,1216.47,27.98,1.12,0.5
2020-05-10,0.69,1216.47,27.98,1.12,0.5
2020-05-11,0.73,1220.2,27.57,1.13,0.5
2020-05-12,0.69,1222.0,33.04,1.09,0.5
2020-05-13,0.64,1223.86,35.28,1.07,0.5
2020-05-14,0.63,1227.76,32.61,1.06,0.5
2020-05-15,0.64,1230.71,31.89,1.09,0.5
2020-05-16,0.64,1230.71,31.89,1.09,0.5
2020-05-17,0.64,1230.71,31.89,1.09,0.5
2020-05-18,0.73,1232.32,29.3,1.17,0.5
2020-05-19,0.7,1225.19,30.53,1.15,0.5
2020-05-20,0.68,1230.02,27.99,1.16,0.5
2020-05-21,0.68,1230.53,29.53,1.14,0.5
2020-05-22,0.66,1236.53,28.16,1.12,0.5
2020-05-23,0.66,1236.53,28.16,1.12,0.5
2020-05-24,0.66,1236.53,28.16,1.12,0.5
2020-05-25,0.66,1236.53,28.16,1.12,0.5
2020-05-26,0.69,1234.24,28.01,1.13,0.5
2020-05-27,0.68,1238.03,27.62,1.14,0.5
2020-05-28,0.7,1239.28,28.59,1.18,0.5
2020-05-29,0.65,1236.61,27.51,1.15,0.5
2020-05-30,0.65,1236.61,27.51,1.15,0.5
2020-05-31,0.65,1236.61,27.51,1.15,0.5
2020-06-01,0.66,1224.79,28.23,1.18,0.5
2020-06-02,0.68,1225.07,26.84,1.18,0.5
2020-06-03,0.77,1216.08,25.66,1.21,0.5
2020-06-04,0.82,1218.77,25.81,1.22,0.5
2020-06-05,0.91,1202.79,24.52,1.27,0.5
2020-06-06,0.91,1202.79,24.52,1.27,0.5
2020-06-07,0.91,1202.79,24.52,1.27,0.5
2020-06-08,0.88,1197.84,25.81,1.28,0.5
2020-06-09,0.84,1197.04,27.57,1.26,0.5
2020-06-10,0.75,1189.9,27.57,1.27,0.5
2020-06-11,0.66,1196.34,40.79,1.21,0.5
2020-06-12,0.71,1204.52,36.09,1.21,0.5
2020-06-13,0.71,1204.52,36.09,1.21,0.5
2020-06-14,0.71,1204.52,36.09,1.21,0.5
2020-06-15,0.71,1212.21,34.4,1.23,0.5
2020-06-16,0.75,1207.26,33.67,1.27,0.5
2020-06-17,0.74,1215.02,33.47,1.26,0.5
2020-06-18,0.71,1211.65,32.94,1.28,0.5
2020-06-19,0.7,1208.38,35.12,1.3,0.5
2020-06-20,0.7,1208.38,35.12,1.3,0.5
2020-06-21,0.7,1208.38,35.12,1.3,0.5
2020-06-22,0.71,1210.73,31.77,1.34,0.5
2020-06-23,0.72,1206.43,31.37,1.38,0.5
2020-06-24,0.69,1199.55,33.84,1.33,0.5
2020-06-25,0.68,1203.59,32.22,1.33,0.5
2020-06-26,0.64,1203.44,34.73,1.32,0.5
2020-06-27,0.64,1203.44,34.73,1.32,0.5
2020-06-28,0.64,1203.44,34.73,1.32,0.5
2020-06-29,0.64,1200.91,31.78,1.34,0.5
2020-06-30,0.66,1200.5,30.43,1.34,0.5
2020-07-01,0.69,1201.84,28.62,1.37,0.5
2020-07-02,0.68,1199.84,27.68,1.41,0.5
2020-07-03,0.68,1199.84,27.68,1.41,0.5
2020-07-04,0.68,1199.84,27.68,1.41,0.5
2020-07-05,0.68,1199.84,27.68,1.41,0.5
2020-07-06,0.69,1192.66,27.94,1.45,0.5
2020-07-07,0.65,1194.43,29.43,1.43,0.5
2020-07-08,0.67,1194.63,28.08,1.42,0.5
2020-07-09,0.62,1197.84,29.26,1.39,0.5
2020-07-10,0.65,1204.34,27.29,1.41,0.5
2020-07-11,0.65,1204.34,27.29,1.41,0.5
2020-07-12,0.65,1204.34,27.29,1.41,0.5
2020-07-13,0.64,1200.13,32.19,1.42,0.5
2020-07-14,0.63,1205.24,29.52,1.41,0.5
2020-07-15,0.64,1201.97,27.76,1.41,0.5
2020-07-16,0.62,1202.97,28.0,1.41,0.5
2020-07-17,0.64,1203.86,25.68,1.46,0.5
2020-07-18,0.64,1203.86,25.68,1.46,0.5
2020-07-19,0.64,1203.86,25.68,1.46,0.5
2020-07-20,0.62,1202.26,24.46,1.46,0.5
2020-07-21,0.61,1194.64,24.84,1.48,0.5
2020-07-22,0.6,1194.83,24.32,1.48,0.5
2020-07-23,0.59,1198.91,26.08,1.49,0.5
2020-07-24,0.59,1203.17,25.84,1.51,0.5
2020-07-25,0.59,1203.17,25.84,1.51,0.5
2020-07-26,0.59,1203.17,25.84,1.51,0.5
2020-07-27,0.62,1195.94,24.74,1.52,0.5
2020-07-28,0.59,1198.15,25.44,1.51,0.5
2020-07-29,0.58,1192.98,24.1,1.53,0.5
2020-07-30,0.55,1196.3,24.76,1.52,0.5
2020-07-31,0.55,1192.68,24.46,1.55,0.5
2020-08-01,0.55,1192.68,24.46,1.55,0.5
2020-08-02,0.55,1192.68,24.46,1.55,0.5
2020-08-03,0.56,1194.31,24.28,1.58,0.5
2020-08-04,0.52,1194.53,23.76,1.57,0.5
2020-08-05,0.55,1188.93,22.99,1.61,0.5
2020-08-06,0.55,1185.29,22.65,1.63,0.5
2020-08-07,0.57,1189.25,22.21,1.61,0.5
2020-08-08,0.57,1189.25,22.21,1.61,0.5
2020-08-09,0.57,1189.25,22.21,1.61,0.5
2020-08-10,0.59,1186.28,22.13,1.61,0.5
2020-08-11,0.64,1184.84,24.03,1.63,0.5
2020-08-12,0.69,1184.09,22.28,1.67,0.5
2020-08-13,0.71,1183.25,22.13,1.67,0.5
2020-08-14,0.71,1186.53,22.05,1.65,0.5
2020-08-15,0.71,1186.53,22.05,1.65,0.5
2020-08-16,0.71,1186.53,22.05,1.65,0.5
2020-08-17,0.69,1184.17,21.35,1.66,0.5
2020-08-18,0.67,1184.74,21.51,1.68,0.5
2020-08-19,0.68,1181.06,22.54,1.67,0.5
2020-08-20,0.65,1187.66,22.72,1.62,0.5
2020-08-21,0.64,1191.84,22.54,1.64,0.5
2020-08-22,0.64,1191.84,22.54,1.64,0.5
2020-08-23,0.64,1191.84,22.54,1.64,0.5
2020-08-24,0.65,1189.11,22.37,1.67,0.5
2020-08-25,0.69,1188.18,22.03,1.7,0.5
2020-08-26,0.69,1185.6,23.27,1.72,0.5
2020-08-27,0.74,1185.22,24.47,1.73,0.5
2020-08-28,0.74,1181.62,22.96,1.77,0.5
2020-08-29,0.74,1181.62,22.96,1.77,0.5
2020-08-30,0.74,1181.62,22.96,1.77,0.5
2020-08-31,0.72,1187.48,26.41,1.8,0.5
2020-09-01,0.68,1182.94,26.12,1.76,0.5
2020-09-02,0.66,1189.98,26.57,1.73,0.5
2020-09-03,0.63,1188.04,33.6,1.65,0.5
2020-09-04,0.72,1190.6,30.75,1.7,0.5
2020-09-05,0.72,1190.6,30.75,1.7,0.5
2020-09-06,0.72,1190.6,30.75,1.7,0.5
2020-09-07,0.72,1190.6,30.75,1.7,0.5
2020-09-08,0.69,1188.69,31.46,1.68,0.5
2020-09-09,0.71,1185.12,28.81,1.71,0.5
2020-09-10,0.68,1184.41,29.71,1.69,0.5
2020-09-11,0.67,1186.55,26.87,1.65,0.5
2020-09-12,0.67,1186.55,26.87,1.65,0.5
2020-09-13,0.67,1186.55,26.87,1.65,0.5
2020-09-14,0.68,1181.27,25.85,1.65,0.5
2020-09-15,0.68,1179.99,25.59,1.67,0.5
2020-09-16,0.69,1176.0,26.04,1.68,0.5
2020-09-17,0.69,1174.25,26.46,1.66,0.5
2020-09-18,0.7,1163.2,25.83,1.67,0.5
2020-09-19,0.7,1163.2,25.83,1.67,0.5
2020-09-20,0.7,1163.2,25.83,1.67,0.5
2020-09-21,0.68,1166.75,27.78,1.62,0.5
2020-09-22,0.68,1164.83,26.86,1.62,0.5
2020-09-23,0.68,1164.56,28.58,1.6,0.5
2020-09-24,0.67,1170.49,28.51,1.58,0.5
2020-09-25,0.66,1172.71,26.38,1.58,0.5
2020-09-26,0.66,1172.71,26.38,1.58,0.5
2020-09-27,0.66,1172.71,26.38,1.58,0.5
2020-09-28,0.67,1168.08,26.19,1.61,0.5
2020-09-29,0.66,1169.67,26.27,1.64,0.5
2020-09-30,0.69,1165.97,26.37,1.63,0.5
2020-10-01,0.68,1163.05,26.7,1.63,0.5
2020-10-02,0.7,1166.08,27.63,1.64,0.5
2020-10-03,0.7,1166.08,27.63,1.64,0.5
2020-10-04,0.7,1166.08,27.63,1.64,0.5
2020-10-05,0.78,1157.77,27.96,1.68,0.5
2020-10-06,0.76,1162.0,29.48,1.66,0.5
2020-10-07,0.81,1158.41,28.06,1.71,0.5
2020-10-08,0.78,1152.44,26.36,1.72,0.5
2020-10-09,0.79,1143.46,25.0,1.73,0.5
2020-10-10,0.79,1143.46,25.0,1.73,0.5
2020-10-11,0.79,1143.46,25.0,1.73,0.5
2020-10-12,0.79,1143.46,25.07,1.73,0.5
2020-10-13,0.74,1147.4,26.07,1.7,0.5
2020-10-14,0.73,1146.58,26.4,1.69,0.5
2020-10-15,0.74,1143.03,26.97,1.69,0.5
2020-10-16,0.76,1146.82,27.41,1.71,0.5
2020-10-17,0.76,1146.82,27.41,1.71,0.5
2020-10-18,0.76,1146.82,27.41,1.71,0.5
2020-10-19,0.78,1141.76,29.18,1.71,0.5
2020-10-20,0.81,1138.65,29.35,1.72,0.5
2020-10-21,0.83,1132.11,28.65,1.74,0.5
2020-10-22,0.87,1135.26,28.11,1.76,0.5
2020-10-23,0.85,1129.77,27.55,1.75,0.5
2020-10-24,0.85,1129.77,27.55,1.75,0.5
2020-10-25,0.85,1129.77,27.55,1.75,0.5
2020-10-26,0.81,1127.77,32.46,1.72,0.5
2020-10-27,0.79,1127.9,33.35,1.71,0.5
2020-10-28,0.79,1133.76,40.28,1.7,0.5
2020-10-29,0.85,1131.12,37.59,1.71,0.5
2020-10-30,0.88,1133.99,38.02,1.7,0.5
2020-10-31,0.88,1133.99,38.02,1.7,0.5
2020-11-01,0.88,1133.99,38.02,1.7,0.5
2020-11-02,0.87,1134.62,37.13,1.71,0.5
2020-11-03,0.9,1134.3,35.55,1.72,0.5
2020-11-04,0.78,1137.37,29.57,1.64,0.5
2020-11-05,0.79,1122.96,27.58,1.66,0.5
2020-11-06,0.83,1121.0,24.86,1.65,0.5
2020-11-07,0.83,1121.0,24.86,1.65,0.5
2020-11-08,0.83,1121.0,24.86,1.65,0.5
2020-11-09,0.96,1113.14,25.75,1.73,0.5
2020-11-10,0.98,1117.63,24.8,1.76,0.5
2020-11-11,0.98,1117.63,23.45,1.76,0.5
2020-11-12,0.88,1112.95,25.35,1.71,0.5
2020-11-13,0.89,1109.47,23.1,1.72,0.5
2020-11-14,0.89,1109.47,23.1,1.72,0.5
2020-11-15,0.89,1109.47,23.1,1.72,0.5
2020-11-16,0.91,1106.88,22.45,1.72,0.5
2020-11-17,0.87,1105.33,22.71,1.7,0.5
2020-11-18,0.88,1105.72,23.84,1.7,0.5
2020-11-19,0.86,1114.93,23.11,1.7,0.5
2020-11-20,0.83,1114.48,23.7,1.69,0.5
2020-11-21,0.83,1114.48,23.7,1.69,0.5
2020-11-22,0.83,1114.48,23.7,1.69,0.5
2020-11-23,0.86,1115.42,22.66,1.71,0.5
2020-11-24,0.88,1110.93,21.64,1.74,0.5
2020-11-25,0.88,1106.84,21.25,1.75,0.5
2020-11-26,0.88,1106.84,21.25,1.75,0.5
2020-11-27,0.84,1106.84,20.84,1.75,0.5
2020-11-28,0.84,1106.84,20.84,1.75,0.5
2020-11-29,0.84,1106.84,20.84,1.75,0.5
2020-11-30,0.84,1105.79,20.57,1.77,0.5
2020-12-01,0.92,1107.33,20.77,1.81,0.5
2020-12-02,0.95,1100.15,21.17,1.85,0.5
2020-12-03,0.92,1096.28,21.28,1.86,0.5
2020-12-04,0.97,1081.85,20.79,1.89,0.5
2020-12-05,0.97,1081.85,20.79,1.89,0.5
2020-12-06,0.97,1081.85,20.79,1.89,0.5
2020-12-07,0.94,1082.22,21.3,1.88,0.5
2020-12-08,0.92,1085.4,20.68,1.89,0.5
2020-12-09,0.95,1083.78,22.27,1.91,0.5
2020-12-10,0.92,1086.83,22.52,1.88,0.5
2020-12-11,0.9,1091.23,23.31,1.87,0.5
2020-12-12,0.9,1091.23,23.31,1.87,0.5
2020-12-13,0.9,1091.23,23.31,1.87,0.5
2020-12-14,0.9,1093.19,24.72,1.88,0.5
2020-12-15,0.92,1092.22,22.89,1.91,0.5
2020-12-16,0.92,1093.71,22.5,1.92,0.5
2020-12-17,0.94,1092.96,21.93,1.94,0.5
2020-12-18,0.95,1099.37,21.57,1.95,0.5
2020-12-19,0.95,1099.37,21.57,1.95,0.5
2020-12-20,0.95,1099.37,21.57,1.95,0.5
2020-12-21,0.95,1107.03,25.16,1.95,0.5
2020-12-22,0.93,1107.12,24.23,1.94,0.5
2020-12-23,0.96,1106.92,23.31,1.97,0.5
2020-12-24,0.94,1106.92,21.53,1.97,0.5
2020-12-25,0.94,1106.92,21.53,1.97,0.5
2020-12-26,0.94,1106.92,21.53,1.97,0.5
2020-12-27,0.94,1106.92,21.53,1.97,0.5
2020-12-28,0.94,1096.67,21.7,1.97,0.5
2020-12-29,0.94,1092.55,23.08,1.96,0.5
2020-12-30,0.93,1086.62,22.77,1.96,0.5
2020-12-31,0.93,1086.11,22.75,1.99,0.5
2021-01-01,0.93,1086.11,22.75,1.99,0.5
2021-01-02,0.93,1086.11,22.75,1.99,0.5
2021-01-03,0.93,1086.11,22.75,1.99,0.5
2021-01-04,0.93,1081.62,26.97,2.01,0.5
2021-01-05,0.96,1087.42,25.34,2.03,0.5
2021-01-06,1.04,1085.71,25.07,2.06,0.5
2021-01-07,1.08,1086.78,22.37,2.09,0.5
2021-01-08,1.13,1089.48,21.56,2.06,0.5
2021-01-09,1.13,1089.48,21.56,2.06,0.5
2021-01-10,1.13,1089.48,21.56,2.06,0.5
2021-01-11,1.15,1097.39,24.08,2.06,0.5
2021-01-12,1.15,1099.57,23.33,2.08,0.5
2021-01-13,1.1,1098.31,22.21,2.06,0.5
2021-01-14,1.15,1098.37,23.25,2.09,0.5
2021-01-15,1.11,1099.39,24.34,2.1,0.5
2021-01-16,1.11,1099.39,24.34,2.1,0.5
2021-01-17,1.11,1099.39,24.34,2.1,0.5
2021-01-18,1.11,1099.39,24.34,2.1,0.5
2021-01-19,1.1,1102.14,23.24,2.1,0.5
2021-01-20,1.1,1102.14,21.58,2.12,0.5
2021-01-21,1.12,1097.91,21.32,2.1,0.5
2021-01-22,1.1,1105.5,21.91,2.09,0.5
2021-01-23,1.1,1105.5,21.91,2.09,0.5
2021-01-24,1.1,1105.5,21.91,2.09,0.5
2021-01-25,1.05,1101.02,23.19,2.08,0.5
2021-01-26,1.05,1103.26,23.02,2.08,0.5
2021-01-27,1.04,1104.09,37.21,2.08,0.5
2021-01-28,1.07,1111.95,30.21,2.13,0.5
2021-01-29,1.11,1118.35,33.09,2.13,0.5
2021-01-30,1.11,1118.35,33.09,2.13,0.5
2021-01-31,1.11,1118.35,33.09,2.13,0.5
2021-02-01,1.09,1116.48,30.24,2.11,0.5
2021-02-02,1.12,1115.88,25.56,2.15,0.5
2021-02-03,1.15,1114.47,22.91,2.19,0.5
2021-02-04,1.15,1120.02,21.77,2.17,0.5
2021-02-05,1.19,1123.7,20.87,2.21,0.5
2021-02-06,1.19,1123.7,20.87,2.21,0.5
2021-02-07,1.19,1123.7,20.87,2.21,0.5
2021-02-08,1.19,1119.22,21.24,2.22,0.5
2021-02-09,1.18,1116.42,21.63,2.22,0.5
2021-02-10,1.15,1106.9,21.99,2.21,0.5
2021-02-11,1.16,1102.7,21.25,2.2,0.5
2021-02-12,1.2,1102.16,19.97,2.21,0.5
2021-02-13,1.2,1102.16,19.97,2.21,0.5
2021-02-14,1.2,1102.16,19.97,2.21,0.5
2021-02-15,1.2,1102.16,19.97,2.21,0.5
2021-02-16,1.3,1099.61,21.46,2.24,0.5
2021-02-17,1.29,1107.44,21.5,2.21,0.5
2021-02-18,1.29,1108.56,22.49,2.16,0.5
2021-02-19,1.34,1105.81,22.05,2.14,0.5
2021-02-20,1.34,1105.81,22.05,2.14,0.5
2021-02-21,1.34,1105.81,22.05,2.14,0.5
2021-02-22,1.37,1111.56,23.45,2.16,0.5
2021-02-23,1.37,1110.25,23.11,2.16,0.5
2021-02-24,1.38,1112.19,21.34,2.17,0.5
2021-02-25,1.54,1107.73,28.89,2.14,0.5
2021-02-26,1.44,1123.36,27.95,2.15,0.5
2021-02-27,1.44,1123.36,27.95,2.15,0.5
2021-02-28,1.44,1123.36,27.95,2.15,0.5
2021-03-01,1.45,1118.59,23.35,2.16,0.5
2021-03-02,1.42,1125.61,24.1,2.2,0.5
2021-03-03,1.47,1123.96,26.67,2.21,0.5
2021-03-04,1.54,1124.45,28.57,2.2,0.5
2021-03-05,1.56,1124.85,24.66,2.22,0.5
2021-03-06,1.56,1124.85,24.66,2.22,0.5
2021-03-07,1.56,1124.85,24.66,2.22,0.5
2021-03-08,1.59,1132.64,25.47,2.21,0.5
2021-03-09,1.55,1140.63,24.03,2.21,0.5
2021-03-10,1.53,1139.85,22.56,2.26,0.5
2021-03-11,1.54,1135.19,21.91,2.28,0.5
2021-03-12,1.64,1133.09,20.69,2.26,0.5
2021-03-13,1.64,1133.09,20.69,2.26,0.5
2021-03-14,1.64,1133.09,20.69,2.26,0.5
2021-03-15,1.62,1136.37,20.03,2.27,0.5
2021-03-16,1.62,1129.69,19.79,2.3,0.5
2021-03-17,1.63,1130.24,19.23,2.3,0.5
2021-03-18,1.71,1123.51,21.58,2.27,0.5
2021-03-19,1.74,1130.38,20.95,2.31,0.5
2021-03-20,1.74,1130.38,20.95,2.31,0.5
2021-03-21,1.74,1130.38,20.95,2.31,0.5
2021-03-22,1.69,1128.19,18.88,2.33,0.5
2021-03-23,1.63,1128.96,20.3,2.29,0.5
2021-03-24,1.62,1133.35,21.2,2.31,0.5
2021-03-25,1.63,1133.31,19.81,2.32,0.5
2021-03-26,1.67,1129.26,18.86,2.34,0.5
2021-03-27,1.67,1129.26,18.86,2.34,0.5
2021-03-28,1.67,1129.26,18.86,2.34,0.5
2021-03-29,1.73,1133.57,20.74,2.36,0.5
2021-03-30,1.73,1133.44,19.61,2.35,0.5
2021-03-31,1.74,1126.72,19.4,2.37,0.5
2021-04-01,1.69,1131.63,17.33,2.35,0.5
2021-04-02,1.72,1127.3,17.33,2.36,0.5
2021-04-03,1.72,1127.3,17.33,2.36,0.5
2021-04-04,1.72,1127.3,17.33,2.36,0.5
2021-04-05,1.73,1127.34,17.91,2.35,0.5
2021-04-06,1.67,1117.12,18.12,2.32,0.5
2021-04-07,1.68,1116.21,17.16,2.34,0.5
2021-04-08,1.64,1116.96,16.95,2.33,0.5
2021-04-09,1.67,1120.84,16.69,2.31,0.5
2021-04-10,1.67,1120.84,16.69,2.31,0.5
2021-04-11,1.67,1120.84,16.69,2.31,0.5
2021-04-12,1.69,1124.6,16.91,2.33,0.5
2021-04-13,1.64,1125.63,16.65,2.33,0.5
2021-04-14,1.64,1116.43,16.99,2.33,0.5
2021-04-15,1.56,1115.04,16.57,2.33,0.5
2021-04-16,1.59,1114.93,16.25,2.36,0.5
2021-04-17,1.59,1114.93,16.25,2.36,0.5
2021-04-18,1.59,1114.93,16.25,2.36,0.5
2021-04-19,1.61,1115.03,17.29,2.34,0.5
2021-04-20,1.58,1116.68,18.68,2.32,0.5
2021-04-21,1.57,1117.8,17.5,2.33,0.5
2021-04-22,1.57,1117.3,18.71,2.33,0.5
2021-04-23,1.58,1115.1,17.33,2.34,0.5
2021-04-24,1.58,1115.1,17.33,2.34,0.5
2021-04-25,1.58,1115.1,17.33,2.34,0.5
2021-04-26,1.58,1110.88,17.64,2.36,0.5
2021-04-27,1.63,1109.6,17.56,2.39,0.5
2021-04-28,1.63,1112.28,17.28,2.41,0.5
2021-04-29,1.65,1108.54,17.61,2.42,0.5
2021-04-30,1.65,1115.58,18.61,2.41,0.5
2021-05-01,1.65,1115.58,18.61,2.41,0.5
2021-05-02,1.65,1115.58,18.61,2.41,0.5
2021-05-03,1.63,1122.88,18.31,2.42,0.5
2021-05-04,1.61,1122.05,19.48,2.42,0.5
2021-05-05,1.59,1125.82,19.15,2.47,0.5
2021-05-06,1.58,1121.94,18.39,2.45,0.5
2021-05-07,1.6,1121.06,16.69,2.49,0.5
2021-05-08,1.6,1121.06,16.69,2.49,0.5
2021-05-09,1.6,1121.06,16.69,2.49,0.5
2021-05-10,1.63,1112.28,19.66,2.54,0.5
2021-05-11,1.64,1119.38,21.84,2.53,0.5
2021-05-12,1.69,1124.33,27.59,2.54,0.5
2021-05-13,1.66,1130.35,23.13,2.51,0.5
